t_sec,timestamp_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Cumulative energy consumption,Heading,Position confidence,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Battery value,Going to ID,Current segment,Target reached,step_energy,energy_cum_from_start
17,11:07:54,-3.4107086718749997,21.77770828125,0.00019941764062499998,250.0625,6006.40625,199845.7375,-2.5499680000000002,29.96875,46.875,0.0,49.0,5,72,0,72.31562499998836,1140.34375
18,11:07:55,-3.3940565806451612,21.78081225806452,0.0,232.61290322580646,5588.258064516129,199913.21612903225,-2.475656,22.096774193548388,0.0,0.0,49.0,5,72,0,67.47862903226633,1207.8223790322663
19,11:07:56,-3.39514696875,21.7813528125,0.0,229.625,5508.90625,199978.31875,-2.475656,27.21875,0.0,0.0,49.0,5,72,0,65.10262096775114,1272.9250000000175
20,11:07:57,-3.3986763125,21.7815975,0.004240946875,224.25,5380.90625,200041.784375,-2.47420003125,27.125,8.59375,0.0,49.0,5,72,0,63.46562499998254,1336.390625
21,11:07:58,-3.3978892258064515,21.77885870967742,0.0023878645161290323,222.4516129032258,5335.290322580645,200102.69677419352,-2.464154193548387,27.870967741935484,4.838709677419355,0.0,49.0,5,72,0,60.91239919353393,1397.303024193534
22,11:07:59,-3.4096571875,21.7814978125,0.0,221.0,5295.78125,200164.190625,-2.458793,26.375,0.0,0.0,49.0,5,72,0,61.49385080646607,1458.796875
23,11:08:00,-3.410056,21.7808925,0.0,221.0,5297.6875,200225.271875,-2.458793,28.65625,0.0,0.0,49.0,5,72,0,61.08125000001746,1519.8781250000175
24,11:08:01,-3.4094371290322583,21.780920645161288,0.0,236.48387096774192,5671.580645161291,200288.1193548387,-2.4568348709677417,28.0,0.0,0.0,49.0,5,72,0,62.84747983870329,1582.7256048387208
25,11:08:02,-3.41460325,21.7855846875,0.0,224.875,5392.875,200352.865625,-2.428442,24.65625,0.0,0.0,49.0,5,72,0,64.7462701612967,1647.4718750000175
26,11:08:03,-3.5063060156250003,21.6119828125,0.0,225.4375,5406.625,200415.99375,-2.42684740625,15.40625,0.0,0.0,49.53125,5,72,0,63.12812499998836,1710.6000000000058
27,11:08:04,-3.510762828125,21.59092984375,0.0372245996875,261.75,6300.9375,200483.4875,-2.3316391875,45.40625,91.09375,-16.71875,49.0,5,72,0,67.49374999999418,1778.09375
28,11:08:05,-3.516676129032258,21.6411,0.04622025677419355,262.83870967741933,6329.290322580645,200555.44838709678,-2.162903935483871,50.61290322580645,100.0,-6.870967741935484,49.0,5,72,0,71.96088709679316,1850.0546370967932
29,11:08:06,-3.5425780625,21.6745821875,0.0513699475,260.59375,6273.0625,200627.496875,-1.9756346875,61.9375,100.0,3.25,49.0,5,72,0,72.04848790323013,1922.1031250000233
30,11:08:07,-3.56112865625,21.6715953125,0.060104429375000004,263.59375,6346.90625,200700.515625,-1.82574271875,83.46875,100.0,20.46875,49.0,5,72,0,73.01874999998836,1995.1218750000116
31,11:08:08,-3.5742957258064516,21.612107903225805,0.06979698419354838,264.2903225806452,6362.645161290323,200774.6935483871,-1.687323,93.61290322580645,100.0,40.12903225806452,49.0,5,72,0,74.17792338709114,2069.299798387103
32,11:08:09,-3.579069515625,21.53736453125,0.1472365675,277.09375,6690.96875,200847.875,-1.5940613125,96.59375,183.625,111.1875,48.40625,5,72,0,73.18145161290886,2142.4812500000116
33,11:08:10,-3.56731634375,21.2915728125,0.289992946875,285.9375,6899.4375,200926.978125,-1.47482884375,97.53125,299.0,281.0,48.0,5,72,0,79.10312499999418,2221.584375000006
34,11:08:11,-3.5424672903225805,21.015434193548387,0.29466785161290326,282.16129032258067,6807.451612903225,201007.72258064518,-1.4755203870967741,99.45161290322581,289.64516129032256,299.0,48.0,5,72,0,80.744455645181,2302.328830645187
35,11:08:12,-3.528226921875,20.73323375,0.296985828125,283.21875,6837.875,201086.428125,-1.4883659375,99.59375,294.15625,299.0,48.0,5,72,0,78.70554435483064,2381.0343750000175
36,11:08:13,-3.5080215624999997,20.46480375,0.295895640625,283.09375,6843.28125,201164.80625,-1.49968334375,99.875,292.40625,299.0,48.0,5,72,0,78.37812499998836,2459.412500000006
37,11:08:14,-3.4870961451612903,20.179815483870964,0.29572456451612905,284.16129032258067,6860.258064516129,201242.23548387096,-1.5140016129032259,100.0,292.1290322580645,299.0,48.0,5,68,0,77.4292338709638,2536.8417338709696
38,11:08:15,-3.470825609375,19.8861596875,0.2963343625,282.5625,6817.96875,201321.74375,-1.5264045,100.0,293.03125,299.0,48.0,5,68,0,79.5082661290362,2616.350000000006
39,11:08:16,-3.455700064516129,19.617321129032256,0.2965067935483871,282.5806451612903,6818.580645161291,201399.48387096773,-1.5355683225806451,100.0,293.80645161290323,299.0,48.0,5,68,0,77.74012096773367,2694.0901209677395
40,11:08:17,-3.452282796875,19.3331715625,0.298009509375,282.71875,6836.96875,201478.196875,-1.53966928125,100.0,298.625,296.875,48.0,5,68,0,78.71300403226633,2772.803125000006
41,11:08:18,-3.445632080645161,19.059837258064515,0.2990731,285.0,6892.290322580645,201554.6935483871,-1.5380246129032258,100.0,299.0,299.0,48.0,5,68,0,76.49667338709696,2849.299798387103
42,11:08:19,-3.4357308125,18.74629875,0.299099640625,283.28125,6846.65625,201634.9125,-1.5398896875,99.0625,299.0,298.53125,48.0,5,68,0,80.21895161291468,2929.5187500000175
43,11:08:20,-3.4256303333333333,18.492758181818182,0.29780969090909093,283.3939393939394,6843.606060606061,201713.66666666666,-1.5429429696969699,99.36363636363636,296.09090909090907,298.93939393939394,48.0,5,68,0,78.75416666665114,3008.2729166666686
44,11:08:21,-3.419013306451613,18.18451064516129,0.29914170322580647,281.5483870967742,6805.193548387097,201793.5806451613,-1.5456999032258065,100.0,298.80645161290323,299.0,48.0,5,144,0,79.91397849464556,3088.186895161314
45,11:08:22,-3.413221765625,17.92243515625,0.298554559375,280.6875,6783.78125,201872.78125,-1.54451940625,98.625,298.6875,297.9375,48.0,5,152,0,79.20060483869747,3167.3875000000116
46,11:08:23,-3.406544677419355,17.630535161290325,0.2990730774193548,283.16129032258067,6838.225806451613,201950.00967741935,-1.5442581935483872,99.7741935483871,298.7741935483871,299.0,48.0,5,40,0,77.22842741935165,3244.6159274193633
47,11:08:24,-3.3991754375,17.3658759375,0.29900661562499997,282.75,6835.59375,202027.196875,-1.5447741875,100.0,298.53125,299.0,48.0,5,36,0,77.18719758064253,3321.803125000006
48,11:08:25,-3.3881075000000003,17.067234193548387,0.2983182580645161,283.2258064516129,6843.741935483871,202103.69677419358,-1.548180129032258,99.93548387096774,297.2903225806452,299.0,48.0,5,192,0,76.49989919358632,3398.303024193592
49,11:08:26,-3.383610609375,16.814460625,0.298873646875,284.625,6884.6875,202184.15625,-1.54990121875,99.5625,299.0,298.96875,48.0,5,192,0,80.4594758064195,3478.7625000000116
50,11:08:27,-3.380159612903226,16.49155419354839,0.29844176129032257,284.9032258064516,6875.967741935484,202263.62258064517,-1.5468151935483871,100.0,299.0,297.51612903225805,48.0,5,192,0,79.46633064516936,3558.228830645181
51,11:08:28,-3.369247390625,16.215830937499998,0.298860353125,282.25,6820.03125,202344.20625000002,-1.54617378125,100.0,298.5625,298.9375,48.0,5,192,0,80.5836693548481,3638.812500000029
52,11:08:29,-3.364205625,15.92594671875,0.299192734375,282.375,6824.875,202422.846875,-1.5472494375,99.625,298.90625,299.0,48.0,5,192,0,78.6406249999709,3717.453125
53,11:08:30,-3.3612087656250003,15.660039218749999,0.298195628125,282.28125,6816.40625,202501.034375,-1.5450754375,99.84375,299.0,296.78125,48.0,5,192,0,78.1875,3795.640625
54,11:08:31,-3.3550561129032257,15.369080161290322,0.2986476225806452,282.2903225806452,6821.903225806452,202578.42258064516,-1.5424526129032257,100.0,298.4516129032258,298.5483870967742,48.0,5,192,0,77.38820564516936,3873.0288306451694
55,11:08:32,-3.3522221875,15.07759265625,0.29796965,283.3125,6848.6875,202656.446875,-1.54077978125,100.0,299.0,296.40625,48.0,5,192,0,78.02429435483646,3951.053125000006
56,11:08:33,-3.344425375,14.80551796875,0.2982754125,284.75,6879.625,202736.65,-1.537690375,100.0,298.375,297.875,48.0,5,192,0,80.203125,4031.256250000006
57,11:08:34,-3.3314097741935482,14.523868548387096,0.29750858387096774,284.4516129032258,6876.322580645161,202814.59677419355,-1.5432085161290323,99.96774193548387,295.741935483871,299.0,48.0,5,192,0,77.94677419355139,4109.203024193557
58,11:08:35,-3.3238815625,14.24280453125,0.29864765,283.0,6835.0,202893.6,-1.5471659999999998,99.0,298.0,299.0,48.0,5,192,0,79.00322580646025,4188.2062500000175
59,11:08:36,-3.3148635,13.9266140625,0.298208909375,283.6875,6854.34375,202973.759375,-1.548458875,99.96875,297.40625,299.0,48.0,5,188,0,80.15937499998836,4268.365625000006
60,11:08:37,-3.311740125,13.67820671875,0.29855459687499997,281.03125,6780.0,203051.65,-1.54816640625,100.0,299.0,297.875,48.0,5,188,0,77.890625,4346.256250000006
61,11:08:38,-3.306460921875,13.37043328125,0.29900661562499997,280.53125,6777.34375,203129.640625,-1.54510034375,100.0,299.0,298.53125,48.0,5,188,0,77.99062500000582,4424.246875000012
62,11:08:39,-3.2998969516129035,13.103779838709677,0.29897701935483867,282.38709677419354,6814.0,203206.7,-1.544532258064516,100.0,299.0,298.5483870967742,48.0,5,188,0,77.05937500001164,4501.306250000023
63,11:08:40,-3.295066796875,12.8004028125,0.29085708437499996,279.9375,6754.78125,203285.853125,-1.540739375,100.0,299.0,282.5,48.0,5,188,0,79.15312499998254,4580.459375000006
64,11:08:41,-3.27304640625,12.59312234375,0.181935215625,275.1875,6648.21875,203362.978125,-1.3661096750000001,99.21875,297.25,66.3125,48.0,5,188,0,77.125,4657.584375000006
65,11:08:42,-3.2156579032258064,12.467675161290323,0.1082635129032258,274.3225806451613,6617.967741935484,203438.09677419355,-0.7771517580645161,97.90322580645162,278.7741935483871,-62.096774193548384,48.0,5,188,0,75.11864919355139,4732.703024193557
66,11:08:43,-3.121613,12.42130859375,0.140629221875,272.8125,6592.5625,203515.78125,-0.1978379765625,87.03125,289.625,-8.625,48.0,5,188,0,77.68447580645443,4810.387500000012
67,11:08:44,-2.967947359375,12.40875875,0.15999931875,275.65625,6653.5625,203594.6125,0.0491636,90.28125,75.96875,243.875,48.0,5,188,0,78.83124999998836,4889.21875
68,11:08:45,-2.847544161290323,12.378124516129033,0.13861963548387096,278.3225806451613,6718.870967741936,203670.50645161292,-0.37824579225806454,85.12903225806451,-22.0,298.8709677419355,48.0,5,188,0,75.89395161293214,4965.112701612932
69,11:08:46,-2.755705765625,12.3131459375,0.139858153125,276.15625,6670.09375,203747.6875,-0.9785123499999999,87.84375,-17.90625,297.40625,48.0,5,188,0,77.1810483870795,5042.293750000012
70,11:08:47,-2.7189827903225807,12.185796935483872,0.1943226935483871,279.35483870967744,6749.548387096775,203823.30322580648,-1.436744064516129,93.45161290322581,95.90322580645162,292.80645161290323,48.0,5,188,0,75.61572580647771,5117.909475806489
71,11:08:48,-2.7164085781250003,11.96617484375,0.258870528125,286.625,6925.8125,203900.0875,-1.6040995625,96.8125,287.75,230.0,48.0,5,6,0,76.78427419351647,5194.693750000006
72,11:08:49,-2.70514071875,11.703950625,0.29063105,283.8125,6852.875,203979.303125,-1.52228940625,99.53125,299.0,281.5625,48.0,5,6,0,79.21562500001164,5273.9093750000175
73,11:08:50,-2.695291109375,11.43331109375,0.298235528125,280.90625,6787.46875,204057.69375,-1.51208240625,99.0,297.09375,299.0,48.0,5,6,0,78.390625,5352.3000000000175
74,11:08:51,-2.6834679677419353,11.145597580645163,0.2974536903225806,284.0967741935484,6863.258064516129,204137.0483870968,-1.5177287741935483,99.54838709677419,295.64516129032256,299.0,48.0,5,6,0,79.35463709678152,5431.654637096799
75,11:08:52,-2.67265521875,10.865677343749999,0.29796961875,285.21875,6902.71875,204218.1125,-1.5222605,100.0,296.40625,299.0,48.0,5,6,0,81.06411290320102,5512.71875
76,11:08:53,-2.6617524375,10.555371875,0.29842160625,284.6875,6888.90625,204296.70625000002,-1.52707284375,100.0,297.46875,299.0,48.0,5,10,0,78.5937500000291,5591.312500000029
77,11:08:54,-2.654356435483871,10.303095806451612,0.2990867741935484,283.96774193548384,6859.258064516129,204375.86451612902,-1.5290195161290323,100.0,298.51612903225805,299.0,48.0,5,10,0,79.15826612900128,5670.47076612903
78,11:08:55,-2.6422684193548385,10.007123145161291,0.2982908387096774,282.7096774193548,6831.1612903225805,204453.34193548386,-1.5332251935483872,100.0,297.16129032258067,299.0,48.0,5,10,0,77.47741935483646,5747.948185483867
79,11:08:56,-2.632025890625,9.73436521875,0.298248815625,283.71875,6857.5,204531.890625,-1.53765878125,100.0,297.0625,299.0,48.0,5,10,0,78.5486895161448,5826.496875000012
80,11:08:57,-2.621003515625,9.431548421875,0.2985146625,282.3125,6820.125,204610.51875000002,-1.54177425,100.0,297.6875,299.0,48.0,5,10,0,78.62812500001746,5905.125000000029
81,11:08:58,-2.614190109375,9.175868828125001,0.29539049375,280.28125,6770.625,204688.71875,-1.5450221875,99.90625,291.5625,299.0,48.0,5,10,0,78.19999999998254,5983.325000000012
82,11:08:59,-2.611126677419355,8.885170387096775,0.21287672903225804,272.5483870967742,6571.677419354839,204765.99354838708,-1.634227516129032,98.45161290322581,126.38709677419355,299.0,48.0,5,278,0,77.2747983870795,6060.599798387091
83,11:09:00,-2.659539546875,8.737542015625,0.1475556375,276.71875,6675.21875,204844.940625,-2.09219840625,98.40625,-4.21875,299.0,48.0,5,278,0,78.94707661290886,6139.546875
84,11:09:01,-2.751660359375,8.648910796875,0.1565427,278.71875,6735.8125,204921.30625,-2.623147875,100.0,13.65625,299.0,48.0,5,278,0,76.36562500000582,6215.912500000006
85,11:09:02,-2.90405340625,8.5918425,0.16834828437500002,275.875,6667.6875,204998.840625,-3.000854375,99.65625,115.25,220.96875,48.0,5,278,0,77.53437500001746,6293.446875000023
86,11:09:03,-3.0548404375,8.5692359375,0.0843669034375,274.46875,6634.03125,205075.45625000002,-2.899715625,95.375,235.9375,-55.130434782608695,48.0,5,278,0,76.61562500000582,6370.062500000029
87,11:09:04,-3.10774853125,8.546020953125,0.0855899821875,274.5,6628.4375,205151.365625,-2.3069844374999997,81.0,251.1875,-74.125,48.0,5,278,0,75.90937499998836,6445.9718750000175
88,11:09:05,-3.1311638225806453,8.47077177419355,0.13598472580645163,278.0,6713.612903225807,205224.50967741935,-1.8146982903225808,80.35483870967742,272.93548387096774,-0.6774193548387096,48.0,5,278,0,73.14405241934583,6519.115927419363
89,11:09:06,-3.1388026406250003,8.274613453125,0.2578867,278.90625,6732.625,205304.38125,-1.49964803125,97.0625,279.71875,235.84375,48.0,5,278,0,79.87157258065417,6598.9875000000175
90,11:09:07,-3.129882870967742,8.031958112903226,0.2713382322580645,286.83870967741933,6936.322580645161,205383.47419354838,-1.5539434516129031,100.0,242.8709677419355,299.0,48.0,5,278,0,79.09294354837039,6678.080443548388
91,11:09:08,-3.13084221875,7.718311078125,0.29660026875,284.8125,6893.65625,205466.41875,-1.5970950625,100.0,299.0,294.1875,48.0,5,278,0,82.94455645163544,6761.025000000023
92,11:09:09,-3.130576671875,7.46543621875,0.29746444375,282.8125,6839.5625,205544.3375,-1.5884669687500002,99.59375,299.0,295.28125,48.0,5,278,0,77.91874999998254,6838.943750000006
93,11:09:10,-3.1333817419354837,7.168748,0.296534235483871,281.2903225806452,6799.741935483871,205621.75483870966,-1.5785319677419356,99.87096774193549,299.0,293.5806451612903,48.0,5,278,0,77.41733870966709,6916.361088709673
94,11:09:11,-3.134909078125,6.908943125,0.29739794062499997,282.4375,6824.5,205698.521875,-1.5696634375,99.46875,299.0,295.0625,48.0,5,278,0,76.76703629034455,6993.1281250000175
95,11:09:12,-3.132654234375,6.609171390625,0.298355165625,284.34375,6879.5,205780.021875,-1.5620323125,100.0,299.0,297.3125,48.0,5,278,0,81.5,7074.6281250000175
96,11:09:13,-3.130627015625,6.3472719375,0.29828866875,282.21875,6835.5625,205858.38125,-1.55766790625,100.0,299.0,297.15625,48.0,5,278,0,78.359375,7152.9875000000175
97,11:09:14,-3.1268665,6.053637645161291,0.29867505161290325,283.03225806451616,6849.806451612903,205935.65806451612,-1.5536982903225807,100.0,299.0,298.61290322580646,48.0,5,282,0,77.27681451610988,7230.264314516127
98,11:09:15,-3.1214619999999997,5.778155875,0.2992858,285.5,6902.0,206011.75,-1.551752,99.5,299.0,299.0,48.0,5,282,0,76.0919354838843,7306.356250000012
99,11:09:16,-3.1148373593749996,5.48415690625,0.2990731,283.75,6858.9375,206094.859375,-1.551104875,99.0,299.0,299.0,48.0,5,282,0,83.109375,7389.465625000012
100,11:09:17,-3.107560703125,5.21147365625,0.298953415625,281.34375,6806.53125,206173.37187499998,-1.5511438125,99.0,298.1875,299.0,48.0,5,282,0,78.51249999998254,7467.978124999994
101,11:09:18,-3.1010477741935483,4.923202403225807,0.2985515967741936,281.93548387096774,6812.903225806452,206250.84838709678,-1.5523562903225807,99.3225806451613,298.741935483871,298.03225806451616,48.0,5,282,0,77.47651209679316,7545.454637096787
102,11:09:19,-3.0966598906250002,4.622963796875,0.2982222,283.78125,6862.59375,206329.85625,-1.54907709375,99.71875,298.15625,298.34375,48.0,5,282,0,79.00786290323595,7624.462500000023
103,11:09:20,-3.090884306451613,4.360770274193548,0.29905935161290326,282.8709677419355,6850.8387096774195,206407.81612903226,-1.548305129032258,99.74193548387096,298.2258064516129,299.0,48.0,5,282,0,77.95987903224886,7702.422379032272
104,11:09:21,-3.08569571875,4.07455671875,0.298767290625,280.90625,6800.5625,206485.465625,-1.54749496875,100.0,299.0,297.9375,48.0,5,282,0,77.64949596775114,7780.071875000023
105,11:09:22,-3.079535109375,3.793197046875,0.29932568125,281.5,6804.0,206564.72499999998,-1.54609825,100.0,299.0,299.0,48.0,5,282,0,79.25937499996508,7859.331249999988
106,11:09:23,-3.0714277419354836,3.4811491451612904,0.2994985,284.4516129032258,6878.096774193548,206642.38387096772,-1.5462156774193547,99.45161290322581,299.0,299.0,48.0,5,282,0,77.65887096774532,7936.990120967734
107,11:09:24,-3.064315393939394,3.230472378787879,0.2988796878787879,282.90909090909093,6836.242424242424,206723.6272727273,-1.5466401515151516,97.48484848484848,298.030303030303,299.0,48.0,5,282,0,81.24340175956604,8018.2335227273
108,11:09:25,-3.057103370967742,2.927218016129032,0.2988534935483871,283.3225806451613,6856.4838709677415,206800.20967741936,-1.5479184516129032,98.93548387096774,298.8709677419355,298.61290322580646,48.0,5,282,0,76.58240469207522,8094.815927419375
109,11:09:26,-3.05189375,2.65070659375,0.29916614375,282.8125,6837.71875,206879.34999999998,-1.546974125,99.0,299.0,298.875,48.0,5,282,0,79.14032258061343,8173.956249999988
110,11:09:27,-3.044372548387097,2.3506884193548387,0.29937499677419355,282.51612903225805,6827.870967741936,206959.06451612903,-1.546844677419355,99.29032258064517,299.0,299.0,48.0,5,282,0,79.71451612905366,8253.670766129042
111,11:09:28,-3.038425803030303,2.0940359393939394,0.2989441696969697,283.969696969697,6870.727272727273,207035.9303030303,-1.547077090909091,98.81818181818181,298.1515151515151,299.0,48.0,5,282,0,76.86578690126771,8330.53655303031
112,11:09:29,-3.0346102741935486,1.8016859677419357,0.24061155806451612,281.83870967741933,6820.0,207115.53225806452,-1.6014498709677418,92.64516129032258,181.41935483870967,299.0,48.0,5,200,0,79.6019550342171,8410.138508064527
113,11:09:30,-3.07027634375,1.63495296875,0.1603848125,275.875,6664.375,207192.5875,-1.909808,78.5,23.0,297.125,48.0,5,196,0,77.05524193547899,8487.193750000006
114,11:09:31,-3.1374494516129032,1.528932129032258,0.1098142806451613,274.0,6618.0,207268.0,-2.5123299677419353,83.80645161290323,-56.54838709677419,276.0967741935484,48.0,5,196,0,75.41250000000582,8562.606250000012
115,11:09:32,-3.2471988870967743,1.4923153548387096,0.1849359064516129,281.4193548387097,6805.322580645161,207345.0483870968,-0.0063802580645160745,93.93548387096774,96.0,274.0967741935484,48.0,5,264,0,77.04838709678734,8639.654637096799
116,11:09:33,-3.460921140625,1.478359203125,0.26868183125,287.0,6945.9375,207425.0125,0.377956625,95.4375,296.3125,240.625,48.0,5,264,0,79.9641129032243,8719.618750000023
117,11:09:34,-3.72465671875,1.479608671875,0.292997503125,281.5625,6808.34375,207505.76875,-3.1025848750000002,98.65625,299.0,286.34375,48.0,5,264,0,80.75624999997672,8800.375
118,11:09:35,-4.011078741935484,1.468914387096774,0.297549764516129,282.19354838709677,6826.709677419355,207583.55483870968,-3.0947991612903225,100.0,295.9032258064516,298.51612903225805,48.0,5,260,0,77.78608870969038,8878.16108870969
119,11:09:36,-4.284690171875,1.45741778125,0.21743155625,267.4375,6464.53125,207659.65,-3.0991349375,100.0,215.4375,219.03125,48.0,5,260,0,76.09516129031545,8954.256250000006
120,11:09:37,-4.424588796875,1.4524643906249999,0.0992966253125,257.75,6214.875,207734.31562500002,-3.10170103125,100.0,98.5625,100.28125,48.0,5,260,0,74.66562500002328,9028.92187500003
121,11:09:38,-4.510793693548386,1.4505410322580645,0.04762003870967742,250.74193548387098,6041.548387096775,207803.96451612902,-3.103051516129032,100.0,47.38709677419355,48.096774193548384,48.645161290322584,5,260,1,69.6488911290071,9098.570766129036
122,11:09:39,-4.536736,1.450559,0.0,224.5,5394.4375,207867.89375,-3.10328453125,100.0,0.0,0.0,49.0,5,260,0,63.9292338709638,9162.5
123,11:09:40,-4.536736,1.450559,0.0,225.0,5406.0,207931.09999999998,-3.104975,100.0,0.0,0.0,49.0,5,260,0,63.20624999998836,9225.706249999988
124,11:09:41,-4.536736,1.450559,0.0,224.53125,5388.8125,207994.403125,-3.104975,100.0,0.0,0.0,49.0,5,260,0,63.303125000034925,9289.009375000023
125,11:09:42,-4.536736,1.450559,0.0,224.0,5382.096774193548,208056.1483870968,-3.104975,100.0,0.0,0.0,49.0,5,260,0,61.74526209678152,9350.754637096805
126,11:09:43,-4.536736,1.450559,0.0,224.0,5382.0,208116.79375,-3.104975,100.0,0.0,0.0,49.0,5,260,0,60.64536290321848,9411.400000000023
127,11:09:44,-4.537366545454546,1.450559,0.0,224.0,5382.0,208179.7,-3.104975,100.0,0.0,0.0,49.0,5,260,0,62.90625,9474.306250000023
128,11:09:45,-4.539337,1.4528235161290322,0.0,224.16129032258064,5384.096774193548,208242.6193548387,-3.104975,100.0,0.0,0.0,49.0,5,260,0,62.91935483869747,9537.22560483872
129,11:09:46,-4.539458874999999,1.451249625,0.0,224.375,5386.875,208303.11875,-3.104975,100.0,0.0,0.0,49.0,5,260,0,60.499395161285065,9597.725000000006
130,11:09:47,-4.5390932500000005,1.449949625,0.0,224.0,5382.0,208367.05625,-3.104975,100.0,0.0,0.0,49.0,5,260,0,63.9375,9661.662500000006
131,11:09:48,-4.538037,1.4504777500000001,0.0,224.0,5382.0,208428.6125,-3.104975,100.0,0.0,0.0,49.0,5,260,0,61.55624999999418,9723.21875
132,11:09:49,-4.538037,1.451859,0.0,233.375,5613.09375,208494.321875,-3.104975,100.0,0.0,0.0,49.0,6,262,0,65.70937500000582,9788.928125000006
133,11:09:50,-4.5407280625,1.441673625,0.00061154743125,266.3125,6426.1875,208566.83125,-2.9567317500000003,98.1875,92.25,-84.44444444444444,48.0625,6,262,0,72.50937499999418,9861.4375
134,11:09:51,-4.538170806451612,1.4373916451612903,0.0004254243,266.51612903225805,6432.0,208637.99032258065,-2.6357394193548385,97.3225806451613,100.0,-72.38095238095238,48.0,6,262,0,71.15907258066,9932.59657258066
135,11:09:52,-4.535699181818182,1.4326760303030304,0.0004254243,266.1212121212121,6422.454545454545,208711.7484848485,-2.2821280606060608,96.15151515151516,100.0,-60.317460317460316,48.0,6,262,0,73.75816226785537,10006.354734848515
136,11:09:53,-4.521202387096774,1.4488638548387098,0.0004254243,266.38709677419354,6428.129032258064,208785.3322580645,-1.922405193548387,91.03225806451613,100.0,-48.25396825396825,48.0,6,262,0,73.58377321599983,10079.938508064515
137,11:09:54,-4.478794140625,1.4622478749999999,0.0004254243,266.25,6424.71875,208860.065625,-1.62173265625,71.28125,100.0,-36.19047619047619,48.0,6,262,0,74.73336693548481,10154.671875
138,11:09:55,-4.45886209375,1.44039409375,0.0004254243,266.34375,6427.0625,208934.015625,-1.2876466875,54.8125,100.0,-24.126984126984127,48.0,6,262,0,73.95000000001164,10228.621875000012
139,11:09:56,-4.425300838709678,1.4409937741935486,0.0004254243,248.74193548387098,5999.612903225807,209005.97096774192,-0.9567610741935483,55.645161290322584,100.0,-12.063492063492063,48.54838709677419,6,262,0,71.95534274191596,10300.577217741928
140,11:09:57,-4.392409636363637,1.4392887272727273,1.2891645454545454e-05,233.84848484848484,5625.636363636364,209074.50909090912,-0.8530666666666666,62.0,3.0303030303030303,0.0,49.0,6,262,0,68.53812316720723,10369.115340909135
141,11:09:58,-4.413248258064517,1.4539073225806454,0.0,243.67741935483872,5865.612903225807,209139.60322580647,-0.8389838129032258,77.03225806451613,0.0,0.0,48.61290322580645,6,262,0,65.09413489734288,10434.209475806478
142,11:09:59,-4.408851171875,1.433440953125,0.058083664374999996,268.875,6487.125,209209.028125,-0.712636075,72.65625,134.6875,-19.0,48.0,6,262,0,69.42489919354557,10503.634375000023
143,11:10:00,-4.403727953125,1.3848314375000002,0.10765887,269.75,6511.21875,209285.940625,-0.40720095,57.5625,205.96875,9.46875,48.0,6,262,0,76.91249999997672,10580.546875
144,11:10:01,-4.3291053387096765,1.363516612903226,0.1994552064516129,282.4516129032258,6825.1612903225805,209359.81290322577,-0.09083245870967742,42.45161290322581,276.7096774193548,122.54838709677419,48.0,6,262,0,73.8722782257828,10654.419153225783
145,11:10:02,-4.17547984375,1.367647640625,0.234514953125,283.5625,6865.65625,209438.65,0.069935341875,48.6875,261.625,206.96875,48.125,6,262,0,78.83709677422303,10733.256250000006
146,11:10:03,-3.982240625,1.42483346875,0.0,232.8125,5601.03125,209513.421875,0.14727868125,15.125,0.0,0.0,49.0,6,262,0,74.77187500000582,10808.028125000012
147,11:10:04,-3.9128911290322583,1.432690129032258,0.0,236.5483870967742,5680.258064516129,209577.29032258064,0.15898425483870968,47.25806451612903,0.0,0.0,49.0,6,262,0,63.86844758063671,10871.896572580648
148,11:10:05,-3.87403434375,1.4341105781249999,0.0906153109375,269.3125,6500.71875,209647.321875,0.149436803125,69.0625,74.125,107.5,48.0,6,266,0,70.03155241935747,10941.928125000006
149,11:10:06,-3.6872314843750003,1.4476673437499998,0.271806096875,290.34375,7026.125,209725.61250000002,0.071476053125,94.25,251.625,291.8125,48.0,6,266,0,78.29062500002328,11020.21875000003
150,11:10:07,-3.408565609375,1.459024640625,0.290006228125,278.46875,6740.90625,209805.0625,0.032080735625,96.875,280.53125,299.0,48.0,6,266,0,79.44999999998254,11099.668750000012
151,11:10:08,-3.2064931935483867,1.4533992741935484,0.13962141548387097,277.6774193548387,6710.225806451613,209881.14838709676,-0.23641900516129033,97.80645161290323,-3.5806451612903225,282.4516129032258,48.0,6,206,0,76.08588709676405,11175.754637096776
152,11:10:09,-3.12282021875,1.419695828125,0.1044415903125,276.25,6671.28125,209956.478125,-0.74810245625,97.0625,-64.53125,273.8125,48.0,6,210,0,75.32973790323013,11251.084375000006
153,11:10:10,-3.07793121875,1.30654228125,0.173692646875,278.84375,6744.28125,210033.128125,-1.29355525,87.8125,52.75,294.53125,48.0,6,210,0,76.64999999999418,11327.734375
154,11:10:11,-3.0661120645161293,1.1185030709677417,0.26366684838709675,277.2258064516129,6704.741935483871,210112.0935483871,-1.5645907096774192,70.61290322580645,243.90322580645162,283.5806451612903,48.0,6,22,0,78.96542338712607,11406.699798387126
